[Tue Oct 10 10:25:08.757107 2023] [php:error] [pid 1379] [client 192.168.3.4:58645] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:25:08.957214 2023] [php:error] [pid 1379] [client 192.168.3.4:58645] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:25:09.245596 2023] [php:error] [pid 1379] [client 192.168.3.4:58645] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:26:02.341042 2023] [php:error] [pid 1377] [client 192.168.3.4:58649] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:26:51.774180 2023] [php:error] [pid 1380] [client 192.168.3.4:58650] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:26:52.674838 2023] [php:error] [pid 1380] [client 192.168.3.4:58650] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:26:53.072620 2023] [php:error] [pid 1380] [client 192.168.3.4:58650] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:51\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(51): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 51, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:27:45.042366 2023] [php:error] [pid 1404] [client 192.168.3.4:58658] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:53\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(53): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 53, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:29:16.912280 2023] [php:error] [pid 1399] [client 192.168.3.4:58665] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:53\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(53): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 53, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:30:57.160124 2023] [php:error] [pid 1403] [client 192.168.3.4:58673] PHP Fatal error:  Uncaught ArgumentCountError: print_r() expects at most 2 arguments, 3 given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php:65\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php(65): print_r()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio01.php on line 65, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:47:24.092317 2023] [php:error] [pid 1401] [client 192.168.3.4:58761] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fechayhora) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:47:44.643007 2023] [php:error] [pid 1403] [client 192.168.3.4:58762] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fecha) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:47:45.248040 2023] [php:error] [pid 1403] [client 192.168.3.4:58762] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fecha) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:48:32.296724 2023] [php:error] [pid 1379] [client 192.168.3.4:58765] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fecha) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:48:32.773573 2023] [php:error] [pid 1379] [client 192.168.3.4:58765] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fecha) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:48:32.980469 2023] [php:error] [pid 1379] [client 192.168.3.4:58765] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fecha) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:48:33.187558 2023] [php:error] [pid 1379] [client 192.168.3.4:58765] PHP Fatal error:  Uncaught Exception: Failed to parse time string (fecha) at position 0 (f): The timezone could not be found in the database in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:48:54.430606 2023] [php:error] [pid 1397] [client 192.168.3.4:58769] PHP Fatal error:  Uncaught TypeError: DateTime::__construct(): Argument #1 ($datetime) must be of type string, DateTimeZone given in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:21\nStack trace:\n#0 /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php(21): DateTime->__construct()\n#1 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 21, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 10:49:19.733184 2023] [php:error] [pid 1377] [client 192.168.3.4:58771] PHP Fatal error:  Uncaught Error: Object of class DateTime could not be converted to string in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php:24\nStack trace:\n#0 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio03.php on line 24, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
[Tue Oct 10 11:20:59.468257 2023] [autoindex:error] [pid 1401] [client 192.168.3.4:58937] AH01276: Cannot serve directory /var/www/html/204DAWProyectoDAW/: No matching DirectoryIndex (index.php,index.html) found, and server-generated directory index forbidden by Options directive
[Tue Oct 10 13:07:20.274616 2023] [php:error] [pid 1191] [client 192.168.3.4:60030] PHP Fatal error:  Uncaught Error: Call to undefined method DateTime::addDays() in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio06.php:23\nStack trace:\n#0 {main}\n  thrown in /var/www/html/204DWESProyectoTema3/codigoPHP/ejercicio06.php on line 23, referer: http://192.168.3.204/204DWESProyectoTema3/indexProyectoTema3.php
